quiz_id,question_id,choice_id,sort_order,label,label_en,explanation,explanation_en
transitivityDuel,td_057,a,1,名札[なふだ]が上着[うわぎ]に付[つ]いた。,名札が上着に付いた。 (The name tag was on top.),,
transitivityDuel,td_057,b,2,名札[なふだ]を上着[うわぎ]につけた。,名札を上着につけた。 (I put the name tag on top.),,
transitivityDuel,td_057,c,3,名札[なふだ]が上着[うわぎ]を付[つ]けた。,名札が上着を付けた。 (The name tag was on top.),,
transitivityDuel,td_057,d,4,名札[なふだ]を上着[うわぎ]が付[つ]けた。,名札を上着が付けた。 (The name tag was topped.),,
transitivityDuel,td_058,a,1,顔[かお]に日焼[ひや]け止[と]めを塗[ぬ]ってから日焼[ひや]け止[と]めを腕[うで]にも付[つ]けた。,"顔に日焼け止めを塗ってから日焼け止めを腕にも付けた。 (After applying sunscreen on the face, the sunscreen was attached to the arm.)",,
transitivityDuel,td_058,b,2,腕[うで]に日焼[ひや]け止[と]めが付[つ]けた。,腕に日焼け止めが付けた。 (sunscreen on the arm.),,
transitivityDuel,td_058,c,3,腕[うで]に日焼[ひや]け止[と]めを付[つ]けた。,腕に日焼け止めを付けた。 (sunscreen on the arm.),,
transitivityDuel,td_058,d,4,腕[うで]が日焼[ひや]け止[と]めを付[つ]けた。,腕が日焼け止めを付けた。 (The arm was sunscreened.),,
transitivityDuel,td_059,a,1,大家[おおや]さんが壁[かべ]を直[なお]した。,大家さんが壁を直した。 (Mr. Oya re壁ed the wall.),,
transitivityDuel,td_059,b,2,壁[かべ]にカビが付[つ]いた。,壁にカビが付いた。 (The wall has a mold.),,
transitivityDuel,td_059,c,3,私[わたくし]が除湿器[じょしつき]を買[か]った。,私が除湿器を買った。 (I bought a dehumidifier.),,
transitivityDuel,td_059,d,4,雨[あめ]が窓[まど]に付[つ]いた。,雨が窓に付いた。 (Rain on the window.),,
transitivityDuel,td_060,a,1,ラベルが箱[ばこ]に付[つ]いた。,ラベルが箱に付いた。 (labeled in the box.),,
transitivityDuel,td_060,b,2,ラベルを箱[ばこ]に付[つ]けた。,ラベルを箱に付けた。 (labeled in the box.),,
transitivityDuel,td_060,c,3,ラベルが箱[ばこ]を付[つ]けた。,ラベルが箱を付けた。 (labeled box.),,
transitivityDuel,td_060,d,4,ラベルを箱[ばこ]が付[つ]けた。,ラベルを箱が付けた。 (The label is boxed.),,
transitivityDuel,td_061,a,1,洗濯物[せんたくもの]をベランダで乾[かわ]いた。,洗濯物をベランダで乾いた。 (Dried laundry with veranda.),,
transitivityDuel,td_061,b,2,洗濯物[せんたくもの]がベランダで乾[かわ]いた。,洗濯物がベランダで乾いた。 (The laundry was dry with veranda.),,
transitivityDuel,td_061,c,3,洗濯物[せんたくもの]をベランダで乾[かわ]かした。,洗濯物をベランダで乾かした。 (Dried laundry with veranda.),,
transitivityDuel,td_061,d,4,洗濯物[せんたくもの]がベランダで乾[かわ]かした。,洗濯物がベランダで乾かした。 (The laundry was dry with a veranda.),,
transitivityDuel,td_062,a,1,髪[かみ]が乾[かわ]いてから眠[ねむ]った。,髪が乾いてから眠った。 (I drank my hair.),,
transitivityDuel,td_062,b,2,髪[かみ]を乾[かわ]かしてから眠[ねむ]った。,髪を乾かしてから眠った。 (I drank my hair.),,
transitivityDuel,td_062,c,3,髪[かみ]が乾[かわ]かしてから眠[ねむ]った。,髪が乾かしてから眠った。 (I drank my hair.),,
transitivityDuel,td_062,d,4,髪[かみ]を乾[かわ]いてから眠[ねむ]った。,髪を乾いてから眠った。 (I drank my hair.),,
transitivityDuel,td_063,a,1,靴[くつ]を新聞[しんぶん]で包[つつ]んで乾[かわ]かした。,靴を新聞で包んで乾かした。 (The shoes were wrapped in newspapers and dried.),,
transitivityDuel,td_063,b,2,靴[くつ]が新聞[しんぶん]で包[つつ]んで乾[かわ]かした。,靴が新聞で包んで乾かした。 (Shoes wrapped in newspapers and dried.),,
transitivityDuel,td_063,c,3,靴[くつ]を新聞[しんぶん]で包[つつ]んで乾[かわ]いた。,靴を新聞で包んで乾いた。 (I dried my shoes in newspaper.),,
transitivityDuel,td_063,d,4,靴[くつ]が新聞[しんぶん]で包[つつ]んで乾[かわ]いた。,靴が新聞で包んで乾いた。 (Shoes wrapped in newspapers and dry.),,
transitivityDuel,td_064,a,1,職人[しょくにん]が刷毛[はけ]を洗[あら]った。,職人が刷毛を洗った。 (The craftsman washed the hair.),,
transitivityDuel,td_064,b,2,ペンキが乾[かわ]いた。,ペンキが乾いた。 (paint dry.),,
transitivityDuel,td_064,c,3,大家[おおや]が材料[ざいりょう]を買[か]った。,大家が材料を買った。 (The house bought the material.),,
transitivityDuel,td_064,d,4,窓[まど]を開[あ]けた。,窓を開けた。 (Opened the window.),,
transitivityDuel,td_065,a,1,食器[しょっき]が布巾[ふきん]で乾[かわ]いた。,食器が布巾で乾いた。 (The dish was dried in the cloth.),,
transitivityDuel,td_065,b,2,食器[しょっき]を布巾[ふきん]で乾[かわ]かした。,食器を布巾で乾かした。 (Dried tableware with cloth.),,
transitivityDuel,td_065,c,3,食器[しょっき]が布巾[ふきん]で乾[かわ]かした。,食器が布巾で乾かした。 (Dried tableware with cloth.),,
transitivityDuel,td_065,d,4,食器[しょっき]を布巾[ふきん]で乾[かわ]いた。,食器を布巾で乾いた。 (Dried tableware with cloth.),,
transitivityDuel,td_066,a,1,車[くるま]を道路[どうろ]に並[なら]んだ。,車を道路に並んだ。 (on the road.),,
transitivityDuel,td_066,b,2,車[くるま]が道路[どうろ]に並[なら]んだ。,車が道路に並んだ。 (The car 。 up on the road.),,
transitivityDuel,td_066,c,3,車[くるま]を道路[どうろ]が並[なら]んだ。,車を道路が並んだ。 (roads),,
transitivityDuel,td_066,d,4,車[くるま]が道路[どうろ]を並[なら]べた。,車が道路を並べた。 (The car 。 up the road.),,
transitivityDuel,td_067,a,1,椅子[いす]が十[じゅう]脚[きゃく]並[なら]んだ。,椅子が十脚並んだ。 (There are 10 chairs.),,
transitivityDuel,td_067,b,2,椅子[いす]を十[じゅう]脚[きゃく]並[なら]べた。,椅子を十脚並べた。 (The chairs are arranged on the table.),,
transitivityDuel,td_067,c,3,椅子[いす]が十[じゅう]脚[きゃく]並[なら]べた。,椅子が十脚並べた。 (The chairs were arranged.),,
transitivityDuel,td_067,d,4,椅子[いす]を十[じゅう]脚[きゃく]並[なら]んだ。,椅子を十脚並んだ。 (The chair was   up.),,
transitivityDuel,td_068,a,1,客[きゃく]が入口[いりぐち]の前[まえ]に並[なら]んでいた。,客が入口の前に並んでいた。 (The guests were   up in front of the entrance.),,
transitivityDuel,td_068,b,2,客[きゃく]を入口[いりぐち]の前[まえ]に並[なら]んでいた。,客を入口の前に並んでいた。 (I   up in front of the entrance.),,
transitivityDuel,td_068,c,3,客[きゃく]が入口[いりぐち]の前[まえ]を並[なら]べていた。,客が入口の前を並べていた。 (The guest was   up in front of the entrance.),,
transitivityDuel,td_068,d,4,客[きゃく]を入口[いりぐち]の前[まえ]に並[なら]べていた。,客を入口の前に並べていた。 (The customer was arranged in front of the entrance.),,
transitivityDuel,td_069,a,1,びんが棚[たな]に並[なら]んでいた。,びんが棚に並んでいた。 (The bottle was   up on the shelf.),,
transitivityDuel,td_069,b,2,びんを棚[たな]に並[なら]べてあった。,びんを棚に並べてあった。 (The bottle was arranged on the shelf.),,
transitivityDuel,td_069,c,3,びんが棚[たな]に並[なら]べてあった。,びんが棚に並べてあった。 (There was a bottle on the shelf.),,
transitivityDuel,td_069,d,4,びんを棚[たな]に並[なら]んでいた。,びんを棚に並んでいた。 (The bottle was   up on the shelf.),,
transitivityDuel,td_070,a,1,名前[なまえ]が画面[がめん]にアルファベット順[じゅん]に並[なら]んでいる。,名前が画面にアルファベット順に並んでいる。 (The name is in alphabetical order on the screen.),,
transitivityDuel,td_070,b,2,名前[なまえ]を画面[がめん]にアルファベット順[じゅん]に並[なら]べている。,名前を画面にアルファベット順に並べている。 (The name is arranged alphabetically on the screen.),,
transitivityDuel,td_070,c,3,名前[なまえ]が画面[がめん]にアルファベット順[じゅん]に並[なら]べている。,名前が画面にアルファベット順に並べている。 (The name is arranged alphabetically on the screen.),,
transitivityDuel,td_070,d,4,名前[なまえ]を画面[がめん]にアルファベット順[じゅん]に並[なら]んでいる。,名前を画面にアルファベット順に並んでいる。 (Names are arranged alphabetically on the screen.),,
transitivityDuel,td_071,a,1,天気[てんき]を急[きゅう]に変[か]えた。,天気を急に変えた。 (The weather suddenly changed.),,
transitivityDuel,td_071,b,2,天気[てんき]が急[きゅう]に変[か]わった。,天気が急に変わった。 (Weather suddenly changed.),,
transitivityDuel,td_071,c,3,天気[てんき]を急[きゅう]に変[か]わった。,天気を急に変わった。 (The weather suddenly changed.),,
transitivityDuel,td_071,d,4,天気[てんき]が急[きゅう]に変[か]えた。,天気が急に変えた。 (The weather suddenly changed.),,
transitivityDuel,td_072,a,1,次[つぎ]の駅[えき]で電車[でんしゃ]が変[か]わった。,次の駅で電車が変わった。 (The train changed at the next station.),,
transitivityDuel,td_072,b,2,次[つぎ]の駅[えき]で電車[でんしゃ]を変[か]えた。,次の駅で電車を変えた。 (I changed the train at the next station.),,
transitivityDuel,td_072,c,3,次[つぎ]の駅[えき]で電車[でんしゃ]が変[か]えた。,次の駅で電車が変えた。 (I changed the train at the next station.),,
transitivityDuel,td_072,d,4,次[つぎ]の駅[えき]で電車[でんしゃ]を変[か]わった。,次の駅で電車を変わった。 (I changed the train at the next station.),,
transitivityDuel,td_073,a,1,パスワードが新[あたら]しいものに変[か]えた。,パスワードが新しいものに変えた。 (Changed password to a new one.),,
transitivityDuel,td_073,b,2,パスワードを新[あたら]しいものに変[か]えた。,パスワードを新しいものに変えた。 (Changed password to a new one.),,
transitivityDuel,td_073,c,3,パスワードを新[あたら]しいものに変[か]わった。,パスワードを新しいものに変わった。 (Changed password to a new one.),,
transitivityDuel,td_073,d,4,パスワードが新[あたら]しいものに変[か]わった。,パスワードが新しいものに変わった。 (Your password has been changed.),,
transitivityDuel,td_074,a,1,社長[しゃちょう]が会見[かいけん]した。,社長が会見した。 (President met.),,
transitivityDuel,td_074,b,2,規則[きそく]が来月[らいげつ]から変[か]わる。,規則が来月から変わる。 (The rules change.),,
transitivityDuel,td_074,c,3,人事[じんじ]が説明会[せつめいかい]を開[ひら]いた。,人事が説明会を開いた。 (Human Resources Opened Briefing),,
transitivityDuel,td_074,d,4,書類[しょるい]を配[くば]った。,書類を配った。 (I gave a document.),,
transitivityDuel,td_075,a,1,会合[かいごう]がオンラインに変[か]わった。,会合がオンラインに変わった。 (Meeting has changed online.),,
transitivityDuel,td_075,b,2,会合[かいごう]をオンラインに変[か]えた。,会合をオンラインに変えた。 (Changed the meeting online.),,
transitivityDuel,td_075,c,3,会合[かいごう]がオンラインを変[か]えた。,会合がオンラインを変えた。 (The meeting changed online.),,
transitivityDuel,td_075,d,4,会合[かいごう]をオンラインが変[か]わった。,会合をオンラインが変わった。 (Online meetings have changed.),,
transitivityDuel,td_076,a,1,荷物[にもつ]を家[いえ]に届[とど]いた。,荷物を家に届いた。 (I arrived at my house.),,
transitivityDuel,td_076,b,2,荷物[にもつ]が家[いえ]に届[とど]いた。,荷物が家に届いた。 (I arrived at my house.),,
transitivityDuel,td_076,c,3,荷物[にもつ]を家[いえ]が届[とど]いた。,荷物を家が届いた。 (I received my luggage.),,
transitivityDuel,td_076,d,4,荷物[にもつ]が家[いえ]を届[とど]けた。,荷物が家を届けた。 (Your luggage delivered home.),,
transitivityDuel,td_077,a,1,ケーキが友[とも]だちの家[いえ]に届[とど]いた。,ケーキが友だちの家に届いた。 (The cake arrived at the friend's house.),,
transitivityDuel,td_077,b,2,ケーキを友[とも]だちの家[いえ]に届[とど]けた。,ケーキを友だちの家に届けた。 (The cake was delivered to the friend's house.),,
transitivityDuel,td_077,c,3,ケーキが友[とも]だちの家[いえ]に届[とど]けた。,ケーキが友だちの家に届けた。 (The cake was delivered to the friend's house.),,
transitivityDuel,td_077,d,4,ケーキを友[とも]だちの家[いえ]が届[とど]いた。,ケーキを友だちの家が届いた。 (I received a friend's house.),,
transitivityDuel,td_078,a,1,課題[かだい]が先生[せんせい]に届[とど]けた。,課題が先生に届けた。 (The challenge was delivered to the teacher.),,
transitivityDuel,td_078,b,2,課題[かだい]を先生[せんせい]に届[とど]けた。,課題を先生に届けた。 (Delivered the challenge to the teacher.),,
transitivityDuel,td_078,c,3,課題[かだい]を先生[せんせい]が届[とど]いた。,課題を先生が届いた。 (The teacher delivered the issue.),,
transitivityDuel,td_078,d,4,課題[かだい]が先生[せんせい]に届[とど]いた。,課題が先生に届いた。 (I reached the teacher.),,
transitivityDuel,td_079,a,1,配達員[はいたついん]が玄関[げんかん]に来[き]た。,配達員が玄関に来た。 (Delivery staff came to the entrance.),,
transitivityDuel,td_079,b,2,手紙[てがみ]が今朝[けさ]届[とど]いていた。,手紙が今朝届いていた。 (The letter arrived in the morning.),,
transitivityDuel,td_079,c,3,私[わたくし]が封筒[ふうとう]を開[あ]けた。,私が封筒を開けた。 (I opened an envel。.),,
transitivityDuel,td_079,d,4,郵便局[ゆうびんきょく]が休[やす]みだった。,郵便局が休みだった。 (Post office was closed.),,
transitivityDuel,td_080,a,1,書類[しょるい]が係[かかり]に届[とど]いた。,書類が係に届いた。 (The document arrived.),,
transitivityDuel,td_080,b,2,書類[しょるい]を係[かかり]に届[とど]けた。,書類を係に届けた。 (Delivered documents to the staff.),,
transitivityDuel,td_080,c,3,書類[しょるい]が係[かかり]を届[とど]けた。,書類が係を届けた。 (The document was delivered.),,
transitivityDuel,td_080,d,4,書類[しょるい]を係[かかり]が届[とど]いた。,書類を係が届いた。 (I received a document.),,
transitivityDuel,td_081,a,1,席[せき]を戻[もど]った。,席を戻った。 (I returned the seat.),,
transitivityDuel,td_081,b,2,席[せき]に戻[もど]った。,席に戻った。 (Restaurant),,
transitivityDuel,td_081,c,3,席[せき]を戻[もど]した。,席を戻した。 (I returned the seat.),,
transitivityDuel,td_081,d,4,席[せき]が戻[もど]った。,席が戻った。 (The seat was returned.),,
transitivityDuel,td_082,a,1,針[はり]が一[いち]時間[じかん]戻[もど]った。,針が一時間戻った。 (The needle returned for an hour.),,
transitivityDuel,td_082,b,2,針[はり]を一[いち]時間[じかん]戻[もど]した。,針を一時間戻した。 (Back the needle for an hour.),,
transitivityDuel,td_082,c,3,針[はり]が一[いち]時間[じかん]戻[もど]した。,針が一時間戻した。 (The needle returned for an hour.),,
transitivityDuel,td_082,d,4,針[はり]を一[いち]時間[じかん]戻[もど]った。,針を一時間戻った。 (I returned the needle for an hour.),,
transitivityDuel,td_083,a,1,設定[せってい]を初期値[しょきち]に戻[もど]した。,設定を初期値に戻した。 (Set to initial value.),,
transitivityDuel,td_083,b,2,設定[せってい]が初期値[しょきち]に戻[もど]した。,設定が初期値に戻した。 (The setting returned to the initial value.),,
transitivityDuel,td_083,c,3,設定[せってい]を初期値[しょきち]が戻[もど]った。,設定を初期値が戻った。 (Back to the initial value.),,
transitivityDuel,td_083,d,4,設定[せってい]が初期値[しょきち]に戻[もど]った。,設定が初期値に戻った。 (The setting is displayed in the initial value.),,
transitivityDuel,td_084,a,1,私[わたくし]がリモコンを持[も]った。,私がリモコンを持った。 (I have a remote control.),,
transitivityDuel,td_084,b,2,気温[きおん]が夜[よる]に戻[もど]った。,気温が夜に戻った。 (),,
transitivityDuel,td_084,c,3,窓[まど]を開[あ]けた。,窓を開けた。 (Opened the window.),,
transitivityDuel,td_084,d,4,エンジニアが点検[てんけん]した。,エンジニアが点検した。 (Engineer checked.),,
transitivityDuel,td_085,a,1,本[ほん]が棚[たな]に戻[もど]った。,本が棚に戻った。 (Books on the shelf),,
transitivityDuel,td_085,b,2,本[ほん]を棚[たな]に戻[もど]した。,本を棚に戻した。 (Back to the shelf.),,
transitivityDuel,td_085,c,3,本[ほん]が棚[たな]を戻[もど]した。,本が棚を戻した。 (The book was back.),,
transitivityDuel,td_085,d,4,本[ほん]を棚[たな]が戻[もど]った。,本を棚が戻った。 (The book was back.),,
transitivityDuel,td_086,a,1,売上[うりあげ]を去年[きょねん]より増[ふ]えた。,売上を去年より増えた。 (Sales increased from last year.),,
transitivityDuel,td_086,b,2,売上[うりあげ]が去年[きょねん]より増[ふ]えた。,売上が去年より増えた。 (Sales increased from last year.),,
transitivityDuel,td_086,c,3,売上[うりあげ]を去年[きょねん]より増[ふ]やした。,売上を去年より増やした。 (Increased sales from last year.),,
transitivityDuel,td_086,d,4,売上[うりあげ]が去年[きょねん]より増[ふ]やした。,売上が去年より増やした。 (Sales increased from last year.),,
transitivityDuel,td_087,a,1,バスの本数[ほんすう]が増[ふ]えた。,バスの本数が増えた。 (The number of buses increased.),,
transitivityDuel,td_087,b,2,バスの本数[ほんすう]を増[ふ]やした。,バスの本数を増やした。 (The number of buses increased.),,
transitivityDuel,td_087,c,3,バスの本数[ほんすう]が増[ふ]やした。,バスの本数が増やした。 (The number of buses increased.),,
transitivityDuel,td_087,d,4,バスの本数[ほんすう]を増[ふ]えた。,バスの本数を増えた。 (The number of buses increased.),,
transitivityDuel,td_088,a,1,ミルクが少[すこ]し増[ふ]えた。,ミルクが少し増えた。 (I had a little milk.),,
transitivityDuel,td_088,b,2,ミルクを少[すこ]し増[ふ]やした。,ミルクを少し増やした。 (A little more milk.),,
transitivityDuel,td_088,c,3,ミルクが少[すこ]し増[ふ]やした。,ミルクが少し増やした。 (The milk gradually increased.),,
transitivityDuel,td_088,d,4,ミルクを少[すこ]し増[ふ]えた。,ミルクを少し増えた。 (A little bit of milk.),,
transitivityDuel,td_089,a,1,医者[いしゃ]が説明[せつめい]した。,医者が説明した。 (The doctor explained.),,
transitivityDuel,td_089,b,2,体重[たいじゅう]が前[まえ]より増[ふ]えている。,体重が前より増えている。 (Body weight is increasing.),,
transitivityDuel,td_089,c,3,病院[びょういん]に行[い]った。,病院に行った。 (Hospital),,
transitivityDuel,td_089,d,4,食事[しょくじ]を変[か]えた。,食事を変えた。 (I changed my meal.),,
transitivityDuel,td_090,a,1,品数[しなかず]が思[おも]い切[き]り増[ふ]えた。,品数が思い切り増えた。 (I thought of the number of products.),,
transitivityDuel,td_090,b,2,品数[しなかず]を思[おも]い切[き]り増[ふ]やした。,品数を思い切り増やした。 (I thought about the number of products.),,
transitivityDuel,td_090,c,3,品数[しなかず]が思[おも]い切[き]り増[ふ]やした。,品数が思い切り増やした。 (The number of products increased.),,
transitivityDuel,td_090,d,4,品数[しなかず]を思[おも]い切[き]り増[ふ]えた。,品数を思い切り増えた。 (I thought of the number of products.),,
transitivityDuel,td_091,a,1,水[みず]を半分[はんぶん]に減[へ]った。,水を半分に減った。 (It decreased to half.),,
transitivityDuel,td_091,b,2,水[みず]が半分[はんぶん]に減[へ]った。,水が半分に減った。 (Water decreased to half.),,
transitivityDuel,td_091,c,3,水[みず]を半分[はんぶん]に減[へ]らした。,水を半分に減らした。 (Reduced to half.),,
transitivityDuel,td_091,d,4,水[みず]が半分[はんぶん]に減[へ]らした。,水が半分に減らした。 (Water decreased to half.),,
transitivityDuel,td_092,a,1,コピー代[だい]が先月[せんげつ]より減[へ]った。,コピー代が先月より減った。 (The copy price decreased from last month.),,
transitivityDuel,td_092,b,2,コピー代[だい]を先月[せんげつ]より減[へ]らした。,コピー代を先月より減らした。 (Reduced the copy price from last month.),,
transitivityDuel,td_092,c,3,コピー代[だい]が先月[せんげつ]より減[へ]らした。,コピー代が先月より減らした。 (The copy price decreased from last month.),,
transitivityDuel,td_092,d,4,コピー代[だい]を先月[せんげつ]より減[へ]った。,コピー代を先月より減った。 (The copy price was reduced from last month.),,
transitivityDuel,td_093,a,1,砂糖[さとう]を食事[しょくじ]から減[へ]らした。,砂糖を食事から減らした。 (Reduced sugar from the diet.),,
transitivityDuel,td_093,b,2,砂糖[さとう]が食事[しょくじ]から減[へ]った。,砂糖が食事から減った。 (Sugar decreased from the meal.),,
transitivityDuel,td_093,c,3,砂糖[さとう]を食事[しょくじ]から減[へ]った。,砂糖を食事から減った。 (Reduced sugar from the meal.),,
transitivityDuel,td_093,d,4,砂糖[さとう]が食事[しょくじ]から減[へ]らした。,砂糖が食事から減らした。 (Sugar decreased from the meal.),,
transitivityDuel,td_094,a,1,警備員[けいびいん]が誘導[ゆうどう]した。,警備員が誘導した。 (A security guard guided.),,
transitivityDuel,td_094,b,2,人[ひと]がだんだん減[へ]っていった。,人がだんだん減っていった。 (Don't have to lose people.),,
transitivityDuel,td_094,c,3,ステージのライトが消[き]えた。,ステージのライトが消えた。 (The light of the stage disappeared.),,
transitivityDuel,td_094,d,4,ゴミ箱[ばこ]がいっぱいだった。,ゴミ箱がいっぱいだった。 (The trash was full.),,
transitivityDuel,td_095,a,1,お菓子[かし]の量[りょう]が週[しゅう]ごとに減[へ]らした。,お菓子の量が週ごとに減らした。 (Sweets decreased every week.),,
transitivityDuel,td_095,b,2,お菓子[かし]の量[りょう]を週[しゅう]ごとに減[へ]らした。,お菓子の量を週ごとに減らした。 (Reduced sweets every week.),,
transitivityDuel,td_095,c,3,お菓子[かし]の量[りょう]が週[しゅう]ごとに減[へ]った。,お菓子の量が週ごとに減った。 (Sweets decreased every week.),,
transitivityDuel,td_095,d,4,お菓子[かし]の量[りょう]を週[しゅう]ごとに減[へ]った。,お菓子の量を週ごとに減った。 (Reduced sweets every week.),,
transitivityDuel,td_096,a,1,六[ろく]時[じ]に目覚[めざ]ましを起[お]きた。,"六時に目覚ましを起きた。 (At 6 o'clock, you can see the alarm.)",,
transitivityDuel,td_096,b,2,六[ろく]時[じ]に起[お]きた。,六時に起きた。 (It is held at 6 o'clock.),,
transitivityDuel,td_096,c,3,六[ろく]時[じ]を起[お]きた。,六時を起きた。 (6 hours),,
transitivityDuel,td_096,d,4,六[ろく]時[じ]に起[お]こした。,六時に起こした。 (6 hours),,
transitivityDuel,td_097,a,1,子[こ]どもが六[ろく]時[じ]に起[お]きた。,子どもが六時に起きた。 (Children are welcome.),,
transitivityDuel,td_097,b,2,子[こ]どもを六[ろく]時[じ]に起[お]こした。,子どもを六時に起こした。 (The child occurred at six times.),,
transitivityDuel,td_097,c,3,子[こ]どもが六[ろく]時[じ]に起[お]こした。,子どもが六時に起こした。 (The child occurred at six times.),,
transitivityDuel,td_097,d,4,子[こ]どもを六[ろく]時[じ]に起[お]きた。,子どもを六時に起きた。 (I will teach children at 6pm.),,
transitivityDuel,td_098,a,1,友[とも]だちの肩[かた]を揺[ゆ]さぶって起[お]こした。,友だちの肩を揺さぶって起こした。 (I起こed my friend's shoulder.),,
transitivityDuel,td_098,b,2,友[とも]だちが肩[かた]を揺[ゆ]さぶって起[お]こした。,友だちが肩を揺さぶって起こした。 (My friend起こed my shoulder.),,
transitivityDuel,td_098,c,3,友[とも]だちの肩[かた]を揺[ゆ]さぶって起[お]きた。,友だちの肩を揺さぶって起きた。 (Let's shake the shoulder of your friend.),,
transitivityDuel,td_098,d,4,友[とも]だちが肩[かた]を揺[ゆ]さぶって起[お]きた。,友だちが肩を揺さぶって起きた。 (The friend shakes the shoulder.),,
transitivityDuel,td_099,a,1,記者[きしゃ]が現場[げんば]にいた。,記者が現場にいた。 (The reporter was in the field.),,
transitivityDuel,td_099,b,2,事故[じこ]が今朝[けさ]起[お]きた。,事故が今朝起きた。 (Accidents are held this morning.),,
transitivityDuel,td_099,c,3,警察[けいさつ]が調[しら]べた。,警察が調べた。 (Police examined.),,
transitivityDuel,td_099,d,4,道路[どうろ]が混[こ]んでいた。,道路が混んでいた。 (The road was .),,
transitivityDuel,td_100,a,1,現場[げんば]で重大[じゅうだい]な事態[じたい]を起[お]きた。,現場で重大な事態を起きた。 (You can see serious situations in the field.),,
transitivityDuel,td_100,b,2,現場[げんば]で重大[じゅうだい]な事態[じたい]が起[お]きた。,現場で重大な事態が起きた。 (There are serious situations in the field.),,
transitivityDuel,td_100,c,3,現場[げんば]で重大[じゅうだい]な事態[じたい]を起[お]こした。,現場で重大な事態を起こした。 (A serious situation occurred in the field.),,
transitivityDuel,td_100,d,4,現場[げんば]で重大[じゅうだい]な事態[じたい]が起[お]こした。,現場で重大な事態が起こした。 (A serious situation occurred in the field.),,
verbConjugation,vc_001,a,1,食[た]べた,食べた (),,
verbConjugation,vc_001,b,2,食[た]べて,食べて (Restaurant),,
verbConjugation,vc_001,c,3,食[た]べない,食べない (Don't eat),,
verbConjugation,vc_001,d,4,食[た]べます,食べます (Eat),,
verbConjugation,vc_002,a,1,食[た]べない,食べない (Don't eat),,
verbConjugation,vc_002,b,2,食[た]べた,食べた (),,
verbConjugation,vc_002,c,3,食[た]べて,食べて (Restaurant),,
verbConjugation,vc_002,d,4,食[た]べます,食べます (Eat),,
verbConjugation,vc_003,a,1,食[た]べます,食べます (Eat),,
verbConjugation,vc_003,b,2,食[た]べない,食べない (Don't eat),,
verbConjugation,vc_003,c,3,食[た]べて,食べて (Restaurant),,
verbConjugation,vc_003,d,4,食[た]べた,食べた (),,
verbConjugation,vc_004,a,1,食[た]べます,食べます (Eat),,
verbConjugation,vc_004,b,2,食[た]べて,食べて (Restaurant),,
verbConjugation,vc_004,c,3,食[た]べない,食べない (Don't eat),,
verbConjugation,vc_004,d,4,食[た]べた,食べた (),,
verbConjugation,vc_005,a,1,見[み]て,見て (Close),,
verbConjugation,vc_005,b,2,見[み]た,見た (Seen),,
verbConjugation,vc_005,c,3,見[み]ない,見ない (Not seen),,
verbConjugation,vc_005,d,4,見[み]ます,見ます (See),,
verbConjugation,vc_006,a,1,見[み]ます,見ます (See),,
verbConjugation,vc_006,b,2,見[み]ない,見ない (Not seen),,
verbConjugation,vc_006,c,3,見[み]た,見た (Seen),,
verbConjugation,vc_006,d,4,見[み]て,見て (Close),,
verbConjugation,vc_007,a,1,見[み]て,見て (Close),,
verbConjugation,vc_007,b,2,見[み]ます,見ます (See),,
verbConjugation,vc_007,c,3,見[み]た,見た (Seen),,
verbConjugation,vc_007,d,4,見[み]ない,見ない (Not seen),,
verbConjugation,vc_008,a,1,見[み]ます,見ます (See),,
verbConjugation,vc_008,b,2,見[み]た,見た (Seen),,
verbConjugation,vc_008,c,3,見[み]ない,見ない (Not seen),,
verbConjugation,vc_008,d,4,見[み]て,見て (Close),,
verbConjugation,vc_009,a,1,起[お]きます,起きます (Get up),,
verbConjugation,vc_009,b,2,起[お]きた,起きた (),,
verbConjugation,vc_009,c,3,起[お]きて,起きて (Home),,
verbConjugation,vc_009,d,4,起[お]きない,起きない (Don't get up),,
verbConjugation,vc_010,a,1,起[お]きた,起きた (),,
verbConjugation,vc_010,b,2,起[お]きない,起きない (Don't get up),,
verbConjugation,vc_010,c,3,起[お]きて,起きて (Home),,
verbConjugation,vc_010,d,4,起[お]きます,起きます (Get up),,
verbConjugation,vc_011,a,1,起[お]きて,起きて (Home),,
verbConjugation,vc_011,b,2,起[お]きます,起きます (Get up),,
verbConjugation,vc_011,c,3,起[お]きない,起きない (Don't get up),,
verbConjugation,vc_011,d,4,起[お]きた,起きた (),,
verbConjugation,vc_012,a,1,起[お]きた,起きた (),,
verbConjugation,vc_012,b,2,起[お]きて,起きて (Home),,
verbConjugation,vc_012,c,3,起[お]きます,起きます (Get up),,
verbConjugation,vc_012,d,4,起[お]きない,起きない (Don't get up),,
verbConjugation,vc_013,a,1,寝[ね]ない,寝ない (sleeping),,
verbConjugation,vc_013,b,2,寝[ね]て,寝て (sleeping),,
verbConjugation,vc_013,c,3,寝[ね]ます,寝ます (sleeping),,
verbConjugation,vc_013,d,4,寝[ね]た,寝た (sleeping),,
verbConjugation,vc_014,a,1,寝[ね]た,寝た (sleeping),,
verbConjugation,vc_014,b,2,寝[ね]ない,寝ない (sleeping),,
verbConjugation,vc_014,c,3,寝[ね]ます,寝ます (sleeping),,
